MakeCode,BodyStyleDescription,VFactsClass,FuelTypeDescription,EngineTypeDescription,GearNum,EngineSize,Cylinders,Power,PowerRPMTo,Torque,TorqueRPMTo,DoorNum,WheelBase,Height,Length,Width,KerbWeight,SeatCapacity,YearGroup,Sold_Date,KM,AverageKM,GoodKM,SaleCategory,Branch,BuildCountryOriginDescription,NewPrice,Sold_Amount,ColorGroup,Aging,Age_Comp_Months_Fixed,KM per Year,RelativePower,RelativeTorque
TOYO,Cab Chassis,Light Commercial,Diesel,Piston,5.0,2982,4,126.0,3600.0,343.0,3400.0,2,3085.0,1795.0,4975.0,1760.0,1725.0,3.0,2008,2015-02-13 00:00:00.000,178456.0,270.0,180.0,Fixed Price,Adelaide (SA),THAILAND,34990.0,14753.0,white,7,77.0,27811.324675324675,0.07304347826086957,0.19884057971014493
HOLD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,6.0,5665,8,225.0,5200.0,460.0,4400.0,2,2939.0,1484.0,5049.0,1845.0,1613.0,2.0,2002,2015-10-27 00:00:00.000,127311.0,450.0,300.0,Auction,Hobart (TAS),AUSTRALIA,38760.0,8200.0,yellow,13,156.0,9793.153846153846,0.13949163050216987,0.2851828890266584
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1798,4,100.0,6000.0,175.0,4400.0,5,2600.0,1515.0,4220.0,1760.0,1310.0,5.0,2009,2011-04-19 00:00:00.000,35506.0,200.0,120.0,Dealer Only Auction,Belmore (NSW),JAPAN,23490.0,16800.0,blue,2,19.0,22424.84210526316,0.07633587786259542,0.13358778625954199
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,157.0,4900.0,357.0,3000.0,4,2792.0,1437.0,4907.0,1870.0,1515.0,5.0,1998,2002-02-13 00:00:00.000,137405.0,475.0,285.0,Auction,Belmore (NSW),AUSTRALIA,29990.0,13000.0,white,4,38.0,43391.05263157895,0.10363036303630363,0.23564356435643563
FORD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,4.0,3984,6,157.0,4900.0,357.0,3000.0,2,3096.0,1517.0,5077.0,1870.0,1640.0,2.0,2001,2004-12-01 00:00:00.000,55558.0,480.0,320.0,Auction,Belmore (NSW),AUSTRALIA,24592.0,14700.0,white,3,36.0,18519.333333333332,0.09573170731707317,0.2176829268292683
FORD,Sedan,Passenger,LPG only,Piston,4.0,3984,6,156.0,5000.0,370.0,2750.0,4,2829.0,1444.0,4916.0,1864.0,1746.0,5.0,2007,2010-08-09 00:00:00.000,108962.0,250.0,150.0,Auction,Belmore (NSW),AUSTRALIA,40690.0,11750.0,white,3,36.0,36320.666666666664,0.08934707903780069,0.21191294387170675
FORD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,157.0,4900.0,357.0,3000.0,5,2922.0,1469.0,5058.0,1870.0,1598.0,5.0,1998,2001-02-15 00:00:00.000,40044.0,475.0,285.0,Auction,Newcastle (NSW),AUSTRALIA,36490.0,19500.0,white,3,26.0,18481.846153846156,0.09824780976220275,0.22340425531914893
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,182.0,5000.0,380.0,3250.0,4,2829.0,1444.0,4916.0,1864.0,1656.0,5.0,2003,2008-02-19 00:00:00.000,79593.0,350.0,210.0,Auction,Balcatta (WA),AUSTRALIA,42450.0,10250.0,indigo,5,57.0,16756.42105263158,0.10990338164251208,0.22946859903381642
FORD,Utility,Light Commercial,LPG only,Piston,4.0,3984,6,156.0,5000.0,370.0,2750.0,2,3095.0,1570.0,5069.0,1871.0,1737.0,2.0,2007,2011-03-15 00:00:00.000,137951.0,300.0,200.0,Auction,Sunshine (VIC),AUSTRALIA,30275.0,11800.0,white,4,44.0,37623.0,0.08981001727115717,0.21301093839953944
TOYO,Cab Chassis,Light Commercial,Diesel,Piston,5.0,2982,4,126.0,3600.0,343.0,3400.0,4,3085.0,1795.0,4975.0,1760.0,1810.0,5.0,2008,2013-05-21 00:00:00.000,213992.0,270.0,180.0,Auction,Townsville (QLD),THAILAND,40890.0,10750.0,white,5,60.0,42798.4,0.06961325966850829,0.18950276243093922
FORD,Wagon,SUV,Petrol - Unleaded ULP,Piston,4.0,3984,6,190.0,5250.0,383.0,2500.0,5,2842.0,1714.0,4856.0,1898.0,2015.0,5.0,2007,2010-07-28 00:00:00.000,31700.0,250.0,150.0,Auction,Belmore (NSW),AUSTRALIA,51990.0,26000.0,violet,3,36.0,10566.666666666666,0.09429280397022333,0.1900744416873449
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,3984,6,157.0,4900.0,357.0,3000.0,4,2791.0,1453.0,4906.0,1861.0,1531.0,5.0,1995,2001-04-28 00:00:00.000,139092.0,550.0,330.0,Auction,Canberra (ACT),AUSTRALIA,31780.0,9800.0,red,6,71.0,23508.50704225352,0.10254735467015023,0.23318092749836708
MITS,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,3828,6,175.0,5250.0,343.0,4000.0,4,2750.0,1480.0,4837.0,1840.0,1665.0,5.0,2005,2008-09-29 00:00:00.000,70323.0,300.0,180.0,Auction,Adelaide (SA),AUSTRALIA,35990.0,11000.0,yellow,3,34.0,24819.882352941175,0.10510510510510511,0.206006006006006
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,7.0,1798,4,103.0,6400.0,173.0,4000.0,5,2600.0,1460.0,4275.0,1760.0,1275.0,5.0,2014,2015-05-20 00:00:00.000,22782.0,75.0,45.0,Dealer Only Auction,Belmore (NSW),JAPAN,22240.0,15800.0,gray,1,11.0,24853.09090909091,0.08078431372549019,0.13568627450980392
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,147.0,5200.0,304.0,3600.0,4,2788.0,1450.0,4884.0,1842.0,1591.0,5.0,1999,2003-05-21 00:00:00.000,60882.0,450.0,270.0,Auction,Belmore (NSW),AUSTRALIA,36170.0,15600.0,violet,4,45.0,16235.2,0.09239472030169704,0.1910747957259585
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,4987,8,165.0,4400.0,385.0,3600.0,4,2731.0,1448.0,4861.0,1794.0,1415.0,5.0,1993,2006-05-08 00:00:00.000,189831.0,600.0,360.0,Auction,Geebung (QLD),AUSTRALIA,35806.0,5400.0,gray,13,153.0,14888.70588235294,0.1166077738515901,0.27208480565371024
FORD,Cab Chassis,Light Commercial,LPG only,Piston,4.0,3984,6,156.0,5000.0,370.0,2750.0,2,2829.0,1444.0,4916.0,1864.0,1716.0,2.0,2006,2009-05-06 00:00:00.000,80201.0,330.0,220.0,Auction,Geebung (QLD),AUSTRALIA,34350.0,12800.0,violet,3,30.0,32080.4,0.09090909090909091,0.21561771561771562
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,5967,8,260.0,5700.0,517.0,4400.0,4,3009.0,1475.0,5161.0,2100.0,1873.0,5.0,2011,2013-07-12 00:00:00.000,42575.0,150.0,90.0,Fixed Price,Sunshine (VIC),AUSTRALIA,69990.0,33400.0,indigo,2,20.0,25545.0,0.1388147357180993,0.2760277629471436
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,1998,4,100.0,5600.0,185.0,4000.0,4,2637.0,1425.0,4477.0,1707.0,1319.0,5.0,1997,2005-03-02 00:00:00.000,102065.0,500.0,300.0,Auction,Belmore (NSW),AUSTRALIA,27300.0,7900.0,red,8,93.0,13169.677419354839,0.0758150113722517,0.14025777103866566
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,157.0,4900.0,357.0,3000.0,4,2791.0,1453.0,4906.0,1861.0,1537.0,5.0,1997,2006-05-22 00:00:00.000,223321.0,500.0,300.0,Auction,Adelaide (SA),AUSTRALIA,29950.0,3400.0,violet,9,104.0,25767.807692307695,0.10214703968770332,0.23227065712426806
FORD,Sedan,Passenger,LPG only,Piston,4.0,3984,6,156.0,5000.0,370.0,2750.0,4,2829.0,1444.0,4916.0,1864.0,1744.0,5.0,2007,2009-11-12 00:00:00.000,99024.0,250.0,150.0,Auction,Tamworth (NSW),AUSTRALIA,37390.0,12200.0,gray,2,24.0,49512.0,0.08944954128440367,0.2121559633027523
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,182.0,5000.0,380.0,3250.0,4,2829.0,1444.0,4916.0,1864.0,1644.0,5.0,2004,2008-09-18 00:00:00.000,63822.0,325.0,195.0,Auction,Tamworth (NSW),AUSTRALIA,38135.0,9200.0,gray,4,48.0,15955.5,0.11070559610705596,0.23114355231143552
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,182.0,5000.0,380.0,3250.0,4,2829.0,1444.0,4916.0,1864.0,1648.0,5.0,2004,2006-04-18 00:00:00.000,51268.0,325.0,195.0,Auction,Hobart (TAS),AUSTRALIA,34780.0,14700.0,gray,2,24.0,25634.0,0.1104368932038835,0.23058252427184467
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,152.0,5200.0,305.0,3600.0,4,2788.0,1425.0,4891.0,1842.0,1573.0,5.0,2003,2007-09-11 00:00:00.000,98290.0,350.0,210.0,Auction,Tullamarine (VIC),AUSTRALIA,32440.0,10700.0,indigo,4,46.0,25640.869565217392,0.09663064208518754,0.19389701207883026
FORD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,182.0,5000.0,380.0,3250.0,5,2922.0,1483.0,5053.0,1863.0,1634.0,5.0,2003,2005-09-26 00:00:00.000,44270.0,350.0,210.0,Auction,Newcastle (NSW),AUSTRALIA,39450.0,17000.0,white,2,24.0,22135.0,0.11138310893512852,0.23255813953488372
HOLD,Utility,Light Commercial,Diesel,Piston,5.0,2999,4,96.0,3800.0,280.0,2400.0,4,3050.0,1660.0,4900.0,1800.0,1702.0,5.0,2006,2011-11-29 00:00:00.000,78446.0,330.0,220.0,Auction,Balcatta (WA),THAILAND,32990.0,11000.0,white,5,60.0,15689.2,0.0564042303172738,0.1645123384253819
HYUN,Hatchback,Passenger,Diesel,Piston,4.0,1582,4,85.0,4000.0,255.0,2750.0,5,2650.0,1480.0,4245.0,1775.0,1408.0,5.0,2008,2012-01-30 00:00:00.000,66761.0,230.0,140.0,Auction,Belmore (NSW),SOUTH KOREA,23890.0,13600.0,white,4,38.0,21082.42105263158,0.060369318181818184,0.18110795454545456
NISS,Utility,Light Commercial,Diesel,Piston,5.0,2488,4,128.0,4000.0,403.0,2000.0,4,3200.0,1774.0,5133.0,1850.0,1940.0,5.0,2006,2009-02-10 00:00:00.000,136587.0,330.0,220.0,Auction,Balcatta (WA),SPAIN,42990.0,21000.0,white,3,29.0,56518.75862068966,0.06597938144329897,0.2077319587628866
HYUN,Wagon,SUV,Petrol - Unleaded ULP,Piston,6.0,2359,4,130.0,6000.0,227.0,4000.0,5,2640.0,1655.0,4410.0,1820.0,1585.0,5.0,2012,2015-08-05 00:00:00.000,44105.0,130.0,80.0,Auction,Newcastle (NSW),SOUTH KOREA,32490.0,19800.0,white,3,36.0,14701.666666666666,0.08201892744479496,0.14321766561514196
HOLD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,6.0,2997,6,190.0,6700.0,290.0,2900.0,5,2915.0,1476.0,4897.0,1899.0,1766.0,5.0,2011,2013-06-11 00:00:00.000,59209.0,150.0,90.0,Auction,Balcatta (WA),AUSTRALIA,41990.0,16750.0,gray,2,24.0,29604.5,0.10758776896942242,0.16421291053227632
HOLD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,4.0,3564,6,157.0,5300.0,313.0,2800.0,4,3050.0,1640.0,4900.0,1720.0,1687.0,5.0,2011,2015-09-30 00:00:00.000,103456.0,180.0,120.0,Dealer Only Auction,Geebung (QLD),THAILAND,35990.0,10000.0,white,4,48.0,25864.0,0.09306461173681091,0.18553645524599882
TOYO,Utility,Light Commercial,Diesel,Piston,4.0,2982,4,126.0,3600.0,343.0,3400.0,4,3085.0,1850.0,5135.0,1760.0,1940.0,5.0,2012,2015-11-17 00:00:00.000,116231.0,150.0,100.0,Auction,Sunshine (VIC),THAILAND,40990.0,24100.0,white,3,36.0,38743.666666666664,0.06494845360824743,0.17680412371134022
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1500.0,5.0,2009,2012-11-27 00:00:00.000,88227.0,200.0,120.0,Auction,Sunshine (VIC),AUSTRALIA,29990.0,10100.0,white,3,36.0,29409.0,0.078,0.14533333333333334
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,1999,4,107.0,6000.0,185.0,4500.0,4,2640.0,1497.0,4488.0,1840.0,1310.0,5.0,2008,2010-08-11 00:00:00.000,42190.0,230.0,140.0,Auction,Newcastle (NSW),SOUTH AFRICA,25990.0,13000.0,gray,2,24.0,21095.0,0.0816793893129771,0.14122137404580154
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,7.0,1798,4,103.0,6400.0,173.0,4000.0,5,2600.0,1460.0,4275.0,1760.0,1275.0,5.0,2013,2015-06-11 00:00:00.000,53663.0,100.0,60.0,Dealer Only Auction,Hobart (TAS),JAPAN,21990.0,12000.0,white,2,20.0,32197.8,0.08078431372549019,0.13568627450980392
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,2494,4,133.0,6000.0,231.0,4100.0,4,2775.0,1470.0,4815.0,1825.0,1465.0,5.0,2014,2015-12-16 00:00:00.000,39286.0,75.0,45.0,Auction,Geebung (QLD),AUSTRALIA,30490.0,14500.0,gray,1,12.0,39286.0,0.09078498293515358,0.157679180887372
MITS,Utility,Light Commercial,Diesel,Piston,5.0,2477,4,131.0,4000.0,400.0,2000.0,4,3000.0,1775.0,5210.0,1750.0,1928.0,5.0,2010,2015-01-21 00:00:00.000,75878.0,180.0,110.0,Auction,Rundles Wagga Wagga (NSW),THAILAND,41990.0,19600.0,white,5,51.0,17853.647058823528,0.0679460580912863,0.2074688796680498
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,152.0,5200.0,305.0,3600.0,4,2788.0,1440.0,4868.0,1842.0,1549.0,5.0,2003,2005-02-18 00:00:00.000,32913.0,350.0,210.0,Fixed Price,Newcastle (NSW),AUSTRALIA,38270.0,24800.0,indigo,2,16.0,24684.75,0.09812782440284054,0.19690122659780504
MAZD,Wagon,SUV,Petrol - Unleaded ULP,Piston,6.0,3726,6,204.0,6250.0,366.0,4250.0,5,2875.0,1728.0,5074.0,1936.0,2080.0,7.0,2008,2012-12-11 00:00:00.000,123050.0,230.0,140.0,Auction,Hobart (TAS),JAPAN,57290.0,21000.0,white,4,48.0,30762.5,0.09807692307692308,0.17596153846153847
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,1798,4,100.0,6000.0,175.0,4400.0,4,2600.0,1475.0,4540.0,1760.0,1270.0,5.0,2008,2011-02-15 00:00:00.000,25140.0,230.0,140.0,Auction,Hobart (TAS),JAPAN,22990.0,16000.0,white,3,29.0,10402.758620689656,0.07874015748031496,0.1377952755905512
MITS,Wagon,SUV,Diesel,Piston,6.0,1798,4,110.0,4000.0,300.0,2000.0,5,2670.0,1615.0,4295.0,1770.0,1525.0,5.0,2012,2015-07-23 00:00:00.000,43149.0,130.0,80.0,Auction,Darwin (NT),JAPAN,32490.0,14250.0,gray,3,36.0,14383.0,0.07213114754098361,0.19672131147540983
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,1497,4,80.0,6000.0,141.0,4200.0,4,2550.0,1460.0,4300.0,1690.0,1070.0,5.0,2009,2010-12-15 00:00:00.000,27448.0,200.0,120.0,Dealer Only Auction,Belmore (NSW),JAPAN,23530.0,15600.0,indigo,1,12.0,27448.0,0.07476635514018691,0.13177570093457944
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1535.0,5.0,2008,2010-07-14 00:00:00.000,30607.0,230.0,140.0,Dealer Only Auction,Belmore (NSW),AUSTRALIA,35250.0,18800.0,white,2,22.0,16694.727272727272,0.0762214983713355,0.14201954397394137
TOYO,Wagon,SUV,Diesel,Piston,5.0,4164,6,96.0,3800.0,285.0,2200.0,5,2850.0,1920.0,4890.0,1940.0,2280.0,6.0,1998,2001-10-23 00:00:00.000,65181.0,475.0,285.0,Auction,Welshpool (WA),JAPAN,49690.0,35600.0,white,3,36.0,21727.0,0.042105263157894736,0.125
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,3984,6,195.0,6000.0,391.0,3250.0,4,2838.0,1453.0,4970.0,1868.0,1728.0,5.0,2009,2014-05-28 00:00:00.000,119300.0,200.0,120.0,Auction,Geebung (QLD),AUSTRALIA,42490.0,7250.0,gray,5,58.0,24682.758620689656,0.11284722222222222,0.22627314814814814
MITS,Coupe,Passenger,Petrol - Unleaded ULP,Piston,4.0,1834,4,86.0,5500.0,161.0,4500.0,2,2415.0,1365.0,4230.0,1690.0,1010.0,5.0,2001,2011-04-13 00:00:00.000,198031.0,300.0,160.0,Auction,Geebung (QLD),JAPAN,27040.0,2100.0,gray,10,120.0,19803.1,0.08514851485148515,0.1594059405940594
FORD,Utility,Light Commercial,Diesel,Piston,5.0,2953,4,115.0,3200.0,380.0,1800.0,4,3000.0,1755.0,5173.0,1788.0,1800.0,5.0,2010,2014-07-22 00:00:00.000,223427.0,210.0,140.0,Auction,Balcatta (WA),THAILAND,34990.0,7000.0,white,4,48.0,55856.75,0.06388888888888888,0.2111111111111111
SUBA,Wagon,SUV,Petrol - Unleaded ULP,Piston,4.0,2457,4,121.0,5600.0,226.0,4400.0,5,2525.0,1590.0,4485.0,1735.0,1415.0,5.0,2005,2008-01-29 00:00:00.000,30794.0,300.0,180.0,Auction,Hobart (TAS),JAPAN,33990.0,21000.0,red,3,26.0,14212.615384615385,0.08551236749116607,0.15971731448763252
NISS,Wagon,SUV,Petrol - Unleaded ULP,Piston,5.0,4759,6,185.0,4800.0,420.0,3600.0,5,2970.0,1855.0,4930.0,1930.0,2371.0,7.0,2002,2005-08-22 00:00:00.000,84952.0,375.0,225.0,Auction,Adelaide (SA),JAPAN,56540.0,24000.0,white,3,32.0,31857.0,0.0780261493040911,0.17714044706874738
FORD,Wagon,Passenger,Diesel,Piston,6.0,1997,4,120.0,4000.0,340.0,2500.0,5,2850.0,1500.0,4778.0,1886.0,1603.0,5.0,2011,2015-06-10 00:00:00.000,30967.0,150.0,90.0,Fixed Price,Geebung (QLD),BELGIUM,37340.0,17250.0,white,4,43.0,8641.953488372093,0.07485963817841547,0.21210230817217718
TOYO,Utility,Light Commercial,Diesel,Piston,5.0,2982,4,126.0,3600.0,343.0,3400.0,4,3085.0,1735.0,5135.0,1760.0,1710.0,5.0,2012,2015-08-18 00:00:00.000,37529.0,150.0,100.0,Auction,Balcatta (WA),THAILAND,32990.0,17750.0,white,3,36.0,12509.666666666666,0.07368421052631578,0.20058479532163742
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,3984,6,195.0,6000.0,391.0,3250.0,4,2838.0,1453.0,4955.0,1868.0,1704.0,5.0,2011,2015-01-20 00:00:00.000,51162.0,150.0,90.0,Auction,Sunshine (VIC),AUSTRALIA,40290.0,11600.0,violet,4,40.0,15348.599999999999,0.11443661971830986,0.22946009389671362
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,1497,4,80.0,6000.0,141.0,4200.0,4,2550.0,1460.0,4300.0,1690.0,1070.0,5.0,2006,2010-12-10 00:00:00.000,63085.0,275.0,165.0,Fixed Price,Geebung (QLD),JAPAN,19190.0,11500.0,gray,4,48.0,15771.25,0.07476635514018691,0.13177570093457944
NISS,Wagon,SUV,Petrol - Unleaded ULP,Piston,4.0,2488,4,123.0,6000.0,230.0,4000.0,5,2625.0,1675.0,4510.0,1765.0,1455.0,5.0,2006,2012-03-19 00:00:00.000,61593.0,275.0,165.0,Auction,Belmore (NSW),JAPAN,33990.0,14800.0,gray,6,70.0,10558.800000000001,0.08453608247422681,0.15807560137457044
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1500.0,5.0,2009,2010-05-05 00:00:00.000,15451.0,200.0,120.0,Dealer Only Auction,Belmore (NSW),AUSTRALIA,29990.0,18181.82,violet,1,12.0,15451.0,0.078,0.14533333333333334
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,152.0,5200.0,305.0,3600.0,4,2788.0,1450.0,4891.0,1842.0,1536.0,5.0,2003,2011-05-16 00:00:00.000,187437.0,350.0,210.0,Auction,Adelaide (SA),AUSTRALIA,38160.0,6000.0,green,8,96.0,23429.625,0.09895833333333333,0.19856770833333334
FORD,Wagon,Passenger,Diesel,Piston,6.0,1997,4,120.0,4000.0,340.0,2500.0,5,2850.0,1500.0,4778.0,1886.0,1603.0,5.0,2010,2014-02-17 00:00:00.000,84162.0,180.0,110.0,Auction,Adelaide (SA),BELGIUM,36390.0,12800.0,gray,4,39.0,25896.0,0.07485963817841547,0.21210230817217718
TOYO,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,5.0,2694,4,108.0,4800.0,235.0,4000.0,4,2860.0,1810.0,4725.0,1690.0,1595.0,5.0,1998,2000-01-11 00:00:00.000,41467.0,570.0,380.0,Auction,Hobart (TAS),JAPAN,33600.0,24800.0,white,2,16.0,31100.25,0.0677115987460815,0.14733542319749215
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,147.0,5200.0,304.0,3600.0,4,2788.0,1450.0,4884.0,1842.0,1596.0,5.0,1998,2005-09-12 00:00:00.000,180882.0,475.0,285.0,Auction,Geebung (QLD),AUSTRALIA,32500.0,5100.0,white,7,84.0,25840.285714285714,0.09210526315789473,0.19047619047619047
TOYO,Utility,Light Commercial,Diesel,Piston,5.0,2982,4,126.0,3600.0,343.0,3400.0,4,3085.0,1695.0,5130.0,1760.0,1680.0,5.0,2009,2010-11-25 00:00:00.000,52719.0,240.0,160.0,Auction,Darwin (NT),THAILAND,35690.0,21500.0,white,1,12.0,52719.0,0.075,0.20416666666666666
HOLD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,6.0,2997,6,190.0,6700.0,290.0,2900.0,5,2915.0,1476.0,4897.0,1899.0,1766.0,5.0,2011,2015-09-30 00:00:00.000,95824.0,150.0,90.0,Auction,Adelaide (SA),AUSTRALIA,41990.0,11200.0,white,4,48.0,23956.0,0.10758776896942242,0.16421291053227632
TOYO,Wagon,SUV,Petrol - Unleaded ULP,Piston,4.0,2362,4,125.0,6000.0,224.0,4000.0,5,2660.0,1695.0,4625.0,1815.0,1585.0,5.0,2010,2014-07-09 00:00:00.000,107671.0,180.0,110.0,Dealer Only Auction,Belmore (NSW),JAPAN,33990.0,11450.0,white,4,48.0,26917.75,0.07886435331230283,0.14132492113564668
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,5967,8,260.0,5600.0,517.0,4400.0,4,2915.0,1471.0,4966.0,1898.0,1744.0,5.0,2014,2015-06-16 00:00:00.000,88746.0,75.0,45.0,Auction,Belmore (NSW),AUSTRALIA,45190.0,28300.0,white,1,12.0,88746.0,0.14908256880733944,0.29644495412844035
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,1796,4,90.0,5600.0,165.0,3600.0,4,2606.0,1425.0,4252.0,1709.0,1160.0,5.0,2002,2004-05-09 00:00:00.000,28514.0,375.0,225.0,Fixed Price,Belmore (NSW),BELGIUM,23590.0,17950.0,gray,2,24.0,14257.0,0.07758620689655173,0.14224137931034483
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,147.0,5200.0,304.0,3600.0,4,2788.0,1450.0,4884.0,1842.0,1547.0,5.0,1999,2006-07-29 00:00:00.000,153190.0,450.0,270.0,Auction,Canberra (ACT),AUSTRALIA,30500.0,6200.0,red,7,83.0,22147.951807228914,0.09502262443438914,0.1965093729799612
FORD,Utility,Light Commercial,Diesel,Piston,5.0,2499,4,86.0,3500.0,280.0,2000.0,4,3000.0,1750.0,4998.0,1750.0,1680.0,5.0,1999,2002-05-27 00:00:00.000,67764.0,540.0,360.0,Auction,Newcastle (NSW),JAPAN,37000.0,22000.0,white,3,34.0,23916.70588235294,0.05119047619047619,0.16666666666666666
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,3984,6,195.0,6000.0,391.0,3250.0,4,2838.0,1453.0,4955.0,1868.0,1704.0,5.0,2009,2012-03-06 00:00:00.000,46604.0,200.0,120.0,Auction,Sunshine (VIC),AUSTRALIA,39290.0,14750.0,white,3,36.0,15534.666666666666,0.11443661971830986,0.22946009389671362
TOYO,Liftback,Passenger,Petrol - Unleaded ULP,Piston - Electric,1.0,1497,4,57.0,5000.0,115.0,4200.0,5,2700.0,1490.0,4445.0,1725.0,1295.0,5.0,2009,2012-02-07 00:00:00.000,61975.0,200.0,120.0,Auction,Sunshine (VIC),JAPAN,46900.0,18500.0,gray,3,36.0,20658.333333333332,0.044015444015444015,0.0888030888030888
HYUN,Wagon,SUV,Diesel,Piston,6.0,2199,4,145.0,3800.0,421.0,2500.0,5,2700.0,1725.0,4660.0,1890.0,1954.0,7.0,2010,2014-09-17 00:00:00.000,120763.0,180.0,110.0,Auction,Newcastle (NSW),SOUTH KOREA,37990.0,12200.0,gray,4,48.0,30190.75,0.07420675537359263,0.21545547594677583
TOYO,Cab Chassis,Light Commercial,Diesel,Piston,5.0,2982,4,126.0,3600.0,343.0,3400.0,2,3085.0,1795.0,4975.0,1760.0,1740.0,3.0,2009,2014-12-22 00:00:00.000,100363.0,240.0,160.0,Auction,Adelaide (SA),THAILAND,36490.0,19500.0,white,5,60.0,20072.6,0.07241379310344828,0.19712643678160918
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3565,6,180.0,6000.0,330.0,2600.0,4,2915.0,1476.0,4894.0,1899.0,1690.0,5.0,2008,2010-10-12 00:00:00.000,51716.0,230.0,140.0,Auction,Sunshine (VIC),AUSTRALIA,37290.0,15000.0,black,2,22.0,28208.727272727272,0.10650887573964497,0.1952662721893491
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,2164,4,95.0,5200.0,187.0,4400.0,4,2670.0,1420.0,4755.0,1780.0,1370.0,5.0,2000,2004-09-27 00:00:00.000,149019.0,425.0,255.0,Auction,Newcastle (NSW),AUSTRALIA,26357.0,8700.0,white,4,48.0,37254.75,0.06934306569343066,0.1364963503649635
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,3565,6,195.0,6500.0,340.0,2600.0,4,2915.0,1476.0,4900.0,1899.0,1750.0,5.0,2007,2008-09-24 00:00:00.000,35121.0,250.0,150.0,Auction,Newcastle (NSW),AUSTRALIA,45490.0,25400.0,gray,1,12.0,35121.0,0.11142857142857143,0.19428571428571428
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,152.0,5200.0,305.0,3600.0,4,2788.0,1450.0,4891.0,1842.0,1526.0,5.0,2001,2003-01-13 00:00:00.000,55215.0,400.0,240.0,Auction,Belmore (NSW),AUSTRALIA,35850.0,22500.0,blue,2,21.0,31551.428571428572,0.09960681520314547,0.1998689384010485
